constraint_adjusted,effective_params,metrics,penalties,reason,requested_params,runtime_warning_count,score,stage,trial_label,valid
False,"{""new_zero_time"": 8.383233532934131, ""_detector"": ""manual"", ""_threshold"": 0.05, ""_backup_samples"": 0, ""_zero_idx"": 6, ""_seed_rank"": 1}","{""pre_zero_energy_ratio"": 0.4014627759060892, ""first_break_std"": 0.12539721083050476, ""first_break_sharpness"": 21.523943392355427}","{""pre_zero_regression"": 1.3806176270984727, ""large_shift"": 0.0}",零时前能量=0.4016，首波离散度=0.40，锐度=5.536；检测=manual，回退样本=6。,"{""new_zero_time"": 8.383233532934131}",0,12.582203660573061,set_zero_time,,True
False,"{""new_zero_time"": 6.986027944111777, ""_detector"": ""manual"", ""_threshold"": 0.05, ""_backup_samples"": 0, ""_zero_idx"": 5, ""_seed_rank"": 1}","{""pre_zero_energy_ratio"": 0.23693813251713608, ""first_break_std"": 0.12539721083050476, ""first_break_sharpness"": 19.497217320609895}","{""pre_zero_regression"": 0.7323465775512541, ""large_shift"": 0.0}",零时前能量=0.2370，首波离散度=0.40，锐度=5.014；检测=manual，回退样本=5。,"{""new_zero_time"": 6.986027944111777}",0,12.321003676805468,set_zero_time,,True
False,"{""new_zero_time"": 5.588822355289421, ""_detector"": ""manual"", ""_threshold"": 0.05, ""_backup_samples"": 0, ""_zero_idx"": 4, ""_seed_rank"": 1}","{""pre_zero_energy_ratio"": 0.19819600005657287, ""first_break_std"": 0.0, ""first_break_sharpness"": 18.03977184070181}","{""pre_zero_regression"": 0.6513382000795678, ""large_shift"": 0.0}",零时前能量=0.1983，首波离散度=0.00，锐度=4.640；检测=manual，回退样本=4。,"{""new_zero_time"": 5.588822355289421}",0,11.497989187012875,set_zero_time,,True
False,"{""new_zero_time"": 5.0, ""_detector"": ""manual"", ""_threshold"": 0.0, ""_backup_samples"": 0, ""_zero_idx"": 4}","{""pre_zero_energy_ratio"": 0.11792359076544502, ""first_break_std"": 0.0, ""first_break_sharpness"": 17.077705209165334}","{""pre_zero_regression"": 0.3302485629150564, ""large_shift"": 0.0}",零时前能量=0.1180，首波离散度=0.00，锐度=4.390；检测=manual，回退样本=4。,"{""new_zero_time"": 5.0}",0,11.39102946079159,set_zero_time,,True
False,"{""new_zero_time"": 4.191616766467066, ""_detector"": ""manual"", ""_threshold"": 0.05, ""_backup_samples"": 0, ""_zero_idx"": 3, ""_seed_rank"": 1}","{""pre_zero_energy_ratio"": 0.050077818641426554, ""first_break_std"": 0.0, ""first_break_sharpness"": 10.134914704502538}","{""pre_zero_regression"": 0.16532917817631282, ""large_shift"": 0.0}",零时前能量=0.0501，首波离散度=0.06，锐度=2.606；检测=manual，回退样本=3。,"{""new_zero_time"": 4.191616766467066}",0,6.854601575137848,set_zero_time,,True
False,"{""new_zero_time"": 2.7944111776447107, ""_detector"": ""manual"", ""_threshold"": 0.05, ""_backup_samples"": 0, ""_zero_idx"": 2, ""_seed_rank"": 1}","{""pre_zero_energy_ratio"": 0.03151403388882115, ""first_break_std"": 0.0, ""first_break_sharpness"": 9.174439436547647}","{""pre_zero_regression"": 0.11016569921449364, ""large_shift"": 0.0}",零时前能量=0.0315，首波离散度=0.06，锐度=2.359；检测=manual，回退样本=2。,"{""new_zero_time"": 2.7944111776447107}",0,6.288669991957709,set_zero_time,,True
False,"{""new_zero_time"": 1.3972055888223553, ""_detector"": ""threshold"", ""_threshold"": 0.02, ""_backup_samples"": 2, ""_zero_idx"": 1, ""_seed_rank"": 2}","{""pre_zero_energy_ratio"": 0.001024820579688957, ""first_break_std"": 0.2794253472534049, ""first_break_sharpness"": 4.807255425680024}","{""pre_zero_regression"": 0.0, ""large_shift"": 0.0}",零时前能量=0.0010，首波离散度=0.45，锐度=1.237；检测=threshold，回退样本=1。,"{""new_zero_time"": 1.3972055888223553}",0,3.3989948455168655,set_zero_time,,True
False,"{""new_zero_time"": 0.0, ""_detector"": ""threshold"", ""_threshold"": 0.02, ""_backup_samples"": 2, ""_zero_idx"": 0, ""_first_break_std_before"": 0.0}","{""pre_zero_energy_ratio"": 0.0, ""first_break_std"": 0.0, ""first_break_sharpness"": 4.681190993410509}","{""pre_zero_regression"": 0.0, ""large_shift"": 0.0}",零时前能量=0.0000，首波离散度=0.57，锐度=1.205；检测=threshold，回退样本=0。,"{""new_zero_time"": 0.0}",0,3.312784802428621,set_zero_time,,True
False,"{""window"": 26}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 2.9732396654465525e-05, ""baseline_drop"": 0.6862379386450818, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.0038805589714670185, ""low_freq_drop"": 0.365415193033479, ""target_band_energy_ratio"": 1.0031389058992854, ""target_band_keep"": 1.0031389058992854, ""target_band_fidelity"": 0.9812432955505529, ""peak_ratio"": 0.9649605395352364, ""peak_ratio_raw"": 0.9649605395352364, ""peak_fidelity"": 0.8357957920370199}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.681，低频改善=0.407，目标频带保真=0.981，峰值保真=1.000。,"{""window"": 26}",0,4.812115321622781,dewow,,True
False,"{""window"": 26, ""_low_energy_guard"": true, ""_seed_rank"": 1}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 2.9732396654465525e-05, ""baseline_drop"": 0.6862379386450818, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.0038805589714670185, ""low_freq_drop"": 0.365415193033479, ""target_band_energy_ratio"": 1.0031389058992854, ""target_band_keep"": 1.0031389058992854, ""target_band_fidelity"": 0.9812432955505529, ""peak_ratio"": 0.9649605395352364, ""peak_ratio_raw"": 0.9649605395352364, ""peak_fidelity"": 0.8357957920370199}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.681，低频改善=0.407，目标频带保真=0.981，峰值保真=1.000。,"{""window"": 26, ""_low_energy_guard"": true}",0,4.812115321622781,dewow,,True
False,"{""window"": 18, ""_low_energy_guard"": true, ""_seed_rank"": 1}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 1.7733847259871797e-05, ""baseline_drop"": 0.812857048267081, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.003700389243612785, ""low_freq_drop"": 0.3948782092670312, ""target_band_energy_ratio"": 0.9592831760580316, ""target_band_keep"": 0.9592831760580316, ""target_band_fidelity"": 0.7779056120220291, ""peak_ratio"": 0.9238476460383916, ""peak_ratio_raw"": 0.9238476460383916, ""peak_fidelity"": 0.6714409438233118}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.07283858426503231}",基线改善=0.820，低频改善=0.478，目标频带保真=0.779，峰值保真=0.825。,"{""window"": 18, ""_low_energy_guard"": true}",0,4.776368422976388,dewow,,True
False,"{""window"": 34, ""_low_energy_guard"": true, ""_seed_rank"": 1}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 5.895180308630372e-06, ""baseline_drop"": 0.9377889395466213, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.005845412593298416, ""low_freq_drop"": 0.044104200082384214, ""target_band_energy_ratio"": 1.0040857453853078, ""target_band_keep"": 1.0040857453853078, ""target_band_fidelity"": 0.9756661230943023, ""peak_ratio"": 0.9751750895598875, ""peak_ratio_raw"": 0.9751750895598875, ""peak_fidelity"": 0.8812467756862881}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.942，低频改善=0.078，目标频带保真=0.974，峰值保真=0.992。,"{""window"": 34, ""_low_energy_guard"": true}",0,4.523481235102657,dewow,,True
False,"{""window"": 32}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 3.033641832015816e-05, ""baseline_drop"": 0.679863777653849, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.0047401032263782224, ""low_freq_drop"": 0.22485458589089424, ""target_band_energy_ratio"": 1.0034779187353868, ""target_band_keep"": 1.0034779187353868, ""target_band_fidelity"": 0.9792421472096415, ""peak_ratio"": 0.9786446390361054, ""peak_ratio_raw"": 0.9786446390361054, ""peak_fidelity"": 0.8971276068729349}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.675，低频改善=0.254，目标频带保真=0.978，峰值保真=0.992。,"{""window"": 32}",0,4.410556485684868,dewow,,True
False,"{""window"": 250}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 6.986238129412913e-07, ""baseline_drop"": 0.9926275150231735, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.006312177470989852, ""low_freq_drop"": -0.03222549932084234, ""target_band_energy_ratio"": 0.9991713876757818, ""target_band_keep"": 0.9991713876757818, ""target_band_fidelity"": 0.995004161403598, ""peak_ratio"": 0.9934417260046658, ""peak_ratio_raw"": 0.9934417260046658, ""peak_fidelity"": 0.9674519761843804}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.096676497962527, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.994，低频改善=-0.084，目标频带保真=0.995，峰值保真=0.993。,"{""window"": 250}",0,4.268441968613797,dewow,,True
False,"{""window"": 250, ""_low_energy_guard"": true, ""_seed_rank"": 2}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 6.986238129412913e-07, ""baseline_drop"": 0.9926275150231735, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.006312177470989852, ""low_freq_drop"": -0.03222549932084234, ""target_band_energy_ratio"": 0.9991713876757818, ""target_band_keep"": 0.9991713876757818, ""target_band_fidelity"": 0.995004161403598, ""peak_ratio"": 0.9934417260046658, ""peak_ratio_raw"": 0.9934417260046658, ""peak_fidelity"": 0.9674519761843804}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.096676497962527, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.994，低频改善=-0.084，目标频带保真=0.995，峰值保真=0.993。,"{""window"": 250, ""_low_energy_guard"": true}",0,4.268441968613797,dewow,,True
False,"{""window"": 212, ""_low_energy_guard"": true, ""_seed_rank"": 2}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 8.933016399789352e-07, ""baseline_drop"": 0.9905731055848327, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.0062908168607031505, ""low_freq_drop"": -0.028732415243228403, ""target_band_energy_ratio"": 0.9992850960484301, ""target_band_keep"": 0.9992850960484301, ""target_band_fidelity"": 0.9956884921615798, ""peak_ratio"": 0.9924387492350693, ""peak_ratio_raw"": 0.9924387492350693, ""peak_fidelity"": 0.9625500455154435}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0861972457296852, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.987，低频改善=-0.091，目标频带保真=0.996，峰值保真=0.991。,"{""window"": 212, ""_low_energy_guard"": true}",0,4.256924298818754,dewow,,True
False,"{""window"": 175, ""_low_energy_guard"": true, ""_seed_rank"": 2}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 1.3281323757180593e-06, ""baseline_drop"": 0.9859843941677363, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.006300575173906035, ""low_freq_drop"": -0.03032818465317762, ""target_band_energy_ratio"": 0.9988961989559249, ""target_band_keep"": 0.9988961989559249, ""target_band_fidelity"": 0.993349618131217, ""peak_ratio"": 0.9911307722605189, ""peak_ratio_raw"": 0.9911307722605189, ""peak_fidelity"": 0.9561873781582584}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.09098455395953287, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.987，低频改善=-0.084，目标频带保真=0.993，峰值保真=0.991。,"{""window"": 175, ""_low_energy_guard"": true}",0,4.253307281923886,dewow,,True
False,"{""window"": 128}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 5.508124110028575e-06, ""baseline_drop"": 0.9418734925728994, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.006231838379503024, ""low_freq_drop"": -0.019087709832808577, ""target_band_energy_ratio"": 0.9985428005922614, ""target_band_keep"": 0.9985428005922614, ""target_band_fidelity"": 0.9912282155177188, ""peak_ratio"": 0.988943681813417, ""peak_ratio_raw"": 0.988943681813417, ""peak_fidelity"": 0.9456235627537882}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.05726312949842573, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.936，低频改善=-0.066，目标频带保真=0.991，峰值保真=0.989。,"{""window"": 128}",0,4.213427571933142,dewow,,True
False,"{""window"": 64}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 1.0495561774508284e-05, ""baseline_drop"": 0.8892417205475089, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.006252898911968815, ""low_freq_drop"": -0.022531722416481336, ""target_band_energy_ratio"": 0.9971039487726306, ""target_band_keep"": 0.9971039487726306, ""target_band_fidelity"": 0.9826299709927506, ""peak_ratio"": 0.9810502927110865, ""peak_ratio_raw"": 0.9810502927110865, ""peak_fidelity"": 0.908272743287227}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.067595167249444, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.890，低频改善=-0.090，目标频带保真=0.982，峰值保真=0.992。,"{""window"": 64}",0,4.00278453045789,dewow,,True
False,"{""window"": 52}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 2.6856251411465978e-05, ""baseline_drop"": 0.7165895201434453, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.005871331177709206, ""low_freq_drop"": 0.03986575402188046, ""target_band_energy_ratio"": 1.0015100316256218, ""target_band_keep"": 1.0015100316256218, ""target_band_fidelity"": 0.990925047261021, ""peak_ratio"": 0.9824272896523354, ""peak_ratio_raw"": 0.9824272896523354, ""peak_fidelity"": 0.9147019660213234}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.712，低频改善=-0.003，目标频带保真=0.991，峰值保真=0.990。,"{""window"": 52}",0,3.9324875850854144,dewow,,True
False,"{""window"": 42}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 1.026605465766167e-05, ""baseline_drop"": 0.8916636788885834, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.006826969779835797, ""low_freq_drop"": -0.116409087391237, ""target_band_energy_ratio"": 0.9885568350360724, ""target_band_keep"": 0.9885568350360724, ""target_band_fidelity"": 0.9328269467367077, ""peak_ratio"": 0.9750401279818124, ""peak_ratio_raw"": 0.9750401279818124, ""peak_fidelity"": 0.8806336118392804}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.349227262173711, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.897，低频改善=-0.130，目标频带保真=0.934，峰值保真=0.993。,"{""window"": 42}",0,3.4861185352430546,dewow,,True
False,"{""window"": 30, ""_low_energy_guard"": true, ""_seed_rank"": 1}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 6.815891722604787e-05, ""baseline_drop"": 0.2807279340075635, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.004992961809339674, ""low_freq_drop"": 0.18350481740695856, ""target_band_energy_ratio"": 1.0004452361410259, ""target_band_keep"": 1.0004452361410259, ""target_band_fidelity"": 0.9973141980000215, ""peak_ratio"": 0.9871893433171417, ""peak_ratio_raw"": 0.9871893433171417, ""peak_fidelity"": 0.9372177310676314}","{""baseline_regression"": 0.0, ""low_freq_regression"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",基线改善=0.278，低频改善=0.195，目标频带保真=0.997，峰值保真=0.989。,"{""window"": 30, ""_low_energy_guard"": true}",0,3.3653703339551946,dewow,,True
False,"{""window"": 22, ""_low_energy_guard"": true, ""_seed_rank"": 1}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 0.0001081558683936086, ""baseline_drop"": -0.14135461763097174, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.013487086878758443, ""low_freq_drop"": -1.0, ""target_band_energy_ratio"": 0.9601643646414267, ""target_band_keep"": 0.9601643646414267, ""target_band_fidelity"": 0.7822329300336732, ""peak_ratio"": 0.9185034591802793, ""peak_ratio_raw"": 0.9185034591802793, ""peak_fidelity"": 0.6521345615962281}","{""baseline_regression"": 0.3533865440774293, ""low_freq_regression"": 3.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.10179815760565786}",基线改善=-0.128，低频改善=-1.000，目标频带保真=0.787，峰值保真=0.651。,"{""window"": 22, ""_low_energy_guard"": true}",0,-4.9266312265922645,dewow,,True
False,"{""window"": 14}","{""baseline_bias_before"": 9.476096799616934e-05, ""baseline_bias_after"": 0.0001737353007096506, ""baseline_drop"": -0.8334057195012375, ""low_freq_energy_ratio_before"": 0.006115114841808286, ""low_freq_energy_ratio_after"": 0.0176324629917584, ""low_freq_drop"": -1.0, ""target_band_energy_ratio"": 1.016108948432683, ""target_band_keep"": 1.016108948432683, ""target_band_fidelity"": 0.9079636365359051, ""peak_ratio"": 1.09372328210356, ""peak_ratio_raw"": 1.09372328210356, ""peak_fidelity"": 0.6372920506319313}","{""baseline_regression"": 2.083514298753094, ""low_freq_regression"": 3.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.12406192405210303}",基线改善=-0.828，低频改善=-1.000，目标频带保真=0.907，峰值保真=0.968。,"{""window"": 14}",0,-8.051864373584449,dewow,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 30.0, ""high_freq_mhz"": 268.3928571428571, ""taper_ratio"": 0.04}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.00011727516710799773, ""low_freq_drop"": 0.9697787952791599, ""hot_pixel_drop"": -0.018291496400077857, ""local_saliency_preservation"": 0.9992462338925883, ""local_saliency_fidelity"": 0.9954545640015895, ""edge_preservation"": 1.0140812645248347, ""edge_fidelity"": 0.9189878988800833, ""target_band_energy_ratio"": 0.9978674413825788, ""target_band_fidelity"": 0.9893215597921725, ""peak_ratio"": 0.9906223434772381, ""peak_fidelity"": 0.962552200792552}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=0.409，目标频带保真=0.965，显著结构保真=0.972，边缘保真=0.995。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 30.0, ""high_freq_mhz"": 268.3928571428571, ""taper_ratio"": 0.04}",0,6.309098923188088,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 40.0, ""high_freq_mhz"": 304.1785714285714, ""taper_ratio"": 0.12}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.00010914172315886741, ""low_freq_drop"": 0.9718747417675224, ""hot_pixel_drop"": -0.06032302004280973, ""local_saliency_preservation"": 1.0019351708543258, ""local_saliency_fidelity"": 0.9883873959300371, ""edge_preservation"": 1.014440583179849, ""edge_fidelity"": 0.917023004160622, ""target_band_energy_ratio"": 0.9797159191747077, ""target_band_fidelity"": 0.9020771197642545, ""peak_ratio"": 1.0007225657961345, ""peak_fidelity"": 0.9970783077346913}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=0.374，目标频带保真=0.867，显著结构保真=0.983，边缘保真=0.989。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 40.0, ""high_freq_mhz"": 304.1785714285714, ""taper_ratio"": 0.12}",0,6.109590551511906,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 20.0, ""high_freq_mhz"": 339.96428571428567, ""taper_ratio"": 0.04}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.0013595635345271606, ""low_freq_drop"": 0.6496475006503543, ""hot_pixel_drop"": 0.021113057014983477, ""local_saliency_preservation"": 1.0012306524484176, ""local_saliency_fidelity"": 0.9925967933490087, ""edge_preservation"": 1.010694957099138, ""edge_fidelity"": 0.9377486131224319, ""target_band_energy_ratio"": 0.9998705458983863, ""target_band_fidelity"": 0.9993491587212605, ""peak_ratio"": 0.9940399865074039, ""peak_fidelity"": 0.9760753229159507}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=0.206，目标频带保真=0.985，显著结构保真=0.995，边缘保真=0.993。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 20.0, ""high_freq_mhz"": 339.96428571428567, ""taper_ratio"": 0.04}",0,5.986713358870784,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 40.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.04}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 7.268775771966731e-16, ""low_freq_drop"": 0.9999999999998127, ""hot_pixel_drop"": -0.058377116170461166, ""local_saliency_preservation"": 0.988599631368484, ""local_saliency_fidelity"": 0.9330709622869725, ""edge_preservation"": 1.022352638913782, ""edge_fidelity"": 0.874973003826371, ""target_band_energy_ratio"": 0.9919723952042953, ""target_band_fidelity"": 0.9602775828018421, ""peak_ratio"": 1.002386053800132, ""peak_fidelity"": 0.9903923519620405}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=0.325，目标频带保真=0.908，显著结构保真=0.873，边缘保真=0.937。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 40.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.04}",0,5.916872063261971,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 30.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.12}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.0002465652411189291, ""low_freq_drop"": 0.936461411118379, ""hot_pixel_drop"": 0.020140105078809093, ""local_saliency_preservation"": 0.9879586746566161, ""local_saliency_fidelity"": 0.9294219336712904, ""edge_preservation"": 1.0091553829175106, ""edge_fidelity"": 0.9464254930528256, ""target_band_energy_ratio"": 0.9953881039781066, ""target_band_fidelity"": 0.9770217305888823, ""peak_ratio"": 0.9858923792520945, ""peak_fidelity"": 0.9440697839035582}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=0.277，目标频带保真=0.941，显著结构保真=0.878，边缘保真=0.933。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 30.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.12}",0,5.8944153790859355,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 20.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.08}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.0013655248018264747, ""low_freq_drop"": 0.6481113128631962, ""hot_pixel_drop"": 0.04397742751508085, ""local_saliency_preservation"": 0.9877805624042384, ""local_saliency_fidelity"": 0.9284100404718664, ""edge_preservation"": 1.012140214902064, ""edge_fidelity"": 0.9296875544224358, ""target_band_energy_ratio"": 0.9998315742651017, ""target_band_fidelity"": 0.9991532920632494, ""peak_ratio"": 0.9761520546406488, ""peak_fidelity"": 0.9068523096127482}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=0.085，目标频带保真=0.972，显著结构保真=0.884，边缘保真=0.932。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 20.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.08}",0,5.575589448501144,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 5.0, ""high_freq_mhz"": 339.96428571428567, ""taper_ratio"": 0.04}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.0034916112269831705, ""low_freq_drop"": 0.10022982445150395, ""hot_pixel_drop"": -0.0003891807744697545, ""local_saliency_preservation"": 1.0011076925111895, ""local_saliency_fidelity"": 0.9933336012714659, ""edge_preservation"": 1.0101541760559325, ""edge_fidelity"": 0.9407857926757279, ""target_band_energy_ratio"": 0.9999999933322663, ""target_band_fidelity"": 0.9999999664686707, ""peak_ratio"": 0.9999756542255281, ""peak_fidelity"": 0.9999013819061481}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=-0.010，目标频带保真=0.997，显著结构保真=0.995，边缘保真=0.994。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 5.0, ""high_freq_mhz"": 339.96428571428567, ""taper_ratio"": 0.04}",0,5.5204764034638725,frequency_filter_1d,,True
False,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 5.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.12}","{""low_freq_energy_ratio_before"": 0.0038805589714670185, ""low_freq_energy_ratio_after"": 0.0032296504468244725, ""low_freq_drop"": 0.16773576421040046, ""hot_pixel_drop"": 0.026269702276707625, ""local_saliency_preservation"": 0.9874833335274563, ""local_saliency_fidelity"": 0.9267234678616508, ""edge_preservation"": 1.007909466782222, ""edge_fidelity"": 0.9535159023899289, ""target_band_energy_ratio"": 0.9996809727227493, ""target_band_fidelity"": 0.9983966761920802, ""peak_ratio"": 0.9803876317421215, ""peak_fidelity"": 0.9228978522304956}","{""low_freq_regression"": 0.0, ""saliency_distortion"": 0.0, ""edge_distortion"": 0.0, ""band_distortion"": 0.0, ""peak_distortion"": 0.0}",低频残留改善=-0.125，目标频带保真=0.982，显著结构保真=0.883，边缘保真=0.930。,"{""filter_type"": ""bandpass"", ""low_freq_mhz"": 5.0, ""high_freq_mhz"": 170.0, ""taper_ratio"": 0.12}",0,5.111256391571503,frequency_filter_1d,,True
False,"{""ntraces"": 676, ""_seed_rank"": 1}","{""horizontal_coherence"": 2.2227666512440246e-07, ""local_saliency_preservation"": 0.3207774458117179, ""edge_preservation"": 0.3612873184361368, ""peak_ratio"": 0.14447708427906036}","{""edge_loss"": 1.0761380446915894, ""target_drop"": 1.138807289302349}",背景一致性=0.0000，显著结构保留=0.321，边缘保留=0.361。,"{""ntraces"": 676}",0,-1.246579493160544,subtracting_average_2D,,True
